TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αP,αn,αM,αR,αe,αk,ind_added,id
AUGW,20091006,25292,3.25,0.10567,0.771104,0.237828,-0.608583,0.383081,0.184393,1.99265,0.713651,0.43114,3137,817
AUGW,20091006,25293,3.25,0.10567,0.771093,0.237827,-0.608584,0.383101,0.184392,1.99268,0.713679,0.431131,3138,818
AUGW,20091008,25306,2.65,0.105666,0.771427,0.23763,-0.608559,0.382827,0.184372,1.99212,0.712976,0.430917,3139,819
AUGW,20091008,25306,3.325,0.105663,0.770886,0.238058,-0.608884,0.383357,0.184389,1.99341,0.714509,0.431592,3140,820
AUGW,20091008,25307,4.25,0.105665,0.771454,0.237574,-0.608549,0.382846,0.184361,1.99213,0.712955,0.430759,3141,821
AUGW,20091008,25309,4.25,0.105669,0.77104,0.237864,-0.608634,0.383176,0.18438,1.99285,0.71386,0.431197,3142,822
AUGW,20091008,25310,4.25,0.105665,0.770972,0.237892,-0.608776,0.383358,0.184362,1.99323,0.714174,0.431317,3143,823
AUGW,20091008,25310,5.75,0.105668,0.77103,0.237825,-0.608652,0.383256,0.184367,1.99296,0.713902,0.431141,3144,824
AUGW,20091008,25312,4.25,0.105668,0.771016,0.237932,-0.608713,0.383196,0.18439,1.99296,0.714019,0.43133,3145,825
AUGW,20091009,25324,3.15,0.105667,0.771176,0.237764,-0.608623,0.383082,0.184378,1.99265,0.71358,0.431057,3146,826
AUGW,20091015,25359,3.85,0.105667,0.770976,0.237897,-0.608709,0.383293,0.184362,1.9931,0.714106,0.431244,3147,827
AUGW,20091020,25383,3.25,0.105667,0.77099,0.237855,-0.60866,0.383262,0.184357,1.99302,0.713981,0.431203,3148,828
AUGW,20091021,25402,3.25,0.105669,0.77091,0.237904,-0.608669,0.383341,0.184374,1.99315,0.714145,0.431272,3149,829
AUGW,20091021,25412,5.75,0.105665,0.771004,0.237729,-0.608705,0.38345,0.184334,1.99325,0.714032,0.431006,3150,830
AUGW,20091021,25414,4.25,0.105665,0.77122,0.237741,-0.608706,0.383128,0.184379,1.99273,0.713604,0.431074,3151,831
AUGW,20091021,25415,4.25,0.105663,0.771437,0.237606,-0.608671,0.382944,0.18437,1.99235,0.713127,0.430901,3152,832
AUGW,20091021,25415,5.75,0.105663,0.771781,0.237331,-0.608462,0.382608,0.184368,1.99154,0.712151,0.430456,3153,833
AUGW,20091022,25428,3.8,0.105669,0.770954,0.237891,-0.608673,0.383306,0.18437,1.99309,0.714092,0.431219,3154,834
AUGW,20091103,25454,3.25,0.105667,0.77119,0.237722,-0.608625,0.383117,0.184379,1.99267,0.713544,0.431008,3155,835
AUGW,20091103,25465,4.25,0.105666,0.771231,0.237638,-0.608605,0.383153,0.184358,1.99266,0.713452,0.430853,3156,836
AUGW,20091103,25466,3.85,0.105665,0.771265,0.237611,-0.608608,0.383137,0.184354,1.99263,0.713404,0.430803,3157,837
AUGW,20091103,25467,4.75,0.105666,0.771222,0.237646,-0.608609,0.383156,0.184355,1.99268,0.713476,0.430869,3158,838
AUGW,20091105,25477,4.95,0.105666,0.771177,0.237695,-0.608654,0.383207,0.184364,1.9928,0.713618,0.43096,3159,839
AUGW,20091106,25501,4.75,0.105667,0.771033,0.237787,-0.608672,0.383318,0.184365,1.99304,0.713923,0.431091,3160,840
AUGW,20091117,25567,4.25,0.105664,0.771515,0.237487,-0.608549,0.382883,0.184368,1.99213,0.712903,0.430516,3161,841
AUGW,20091117,25568,3.85,0.105665,0.771321,0.237589,-0.60859,0.383071,0.18436,1.99252,0.713344,0.430653,3162,842
AUGW,20091119,25600,3.25,0.10567,0.771068,0.23778,-0.608611,0.383226,0.184386,1.99285,0.713768,0.43105,3163,843
AUGW,20091119,25619,2.25,0.105662,0.770819,0.23797,-0.608844,0.383467,0.184312,1.9936,0.714648,0.431397,3164,844
AUGW,20091119,25619,5.35,0.105665,0.770885,0.237895,-0.608708,0.383341,0.184307,1.99327,0.714285,0.431304,3165,845
AUGW,20091119,25620,2.25,0.105661,0.770869,0.237932,-0.608845,0.383433,0.184302,1.99354,0.714559,0.431344,3166,846
AUGW,20091119,25620,5.25,0.105663,0.770941,0.237851,-0.608712,0.383297,0.184289,1.99321,0.714195,0.431245,3167,847
AUGW,20091120,25625,3.25,0.105668,0.771154,0.237712,-0.608608,0.383176,0.184377,1.99274,0.713593,0.430965,3168,848
AUGW,20091120,25625,4.85,0.105667,0.771188,0.237685,-0.608607,0.383166,0.184369,1.9927,0.713539,0.430913,3169,849
AUGW,20091124,25646,3.25,0.105668,0.771075,0.237749,-0.608627,0.383258,0.184375,1.9929,0.713759,0.431039,3170,850
AUGW,20091124,25646,4.85,0.105669,0.77108,0.237752,-0.608629,0.383264,0.184373,1.9929,0.71377,0.431022,3171,851
AUGW,20091126,25667,3.25,0.105666,0.771137,0.237695,-0.608626,0.383225,0.184363,1.99284,0.71367,0.430921,3172,852
AUGW,20091126,25667,4.85,0.105667,0.771185,0.237678,-0.608592,0.383162,0.184365,1.9927,0.713563,0.43084,3173,853
AUGW,20091203,25712,3.25,0.10567,0.770877,0.237916,-0.608666,0.383379,0.184384,1.99321,0.714204,0.431274,3174,854
AUGW,20091203,25712,4.85,0.10567,0.770903,0.237892,-0.608664,0.383377,0.184377,1.99318,0.714169,0.431214,3175,855
AUGW,20091203,25718,3.75,0.105678,0.770191,0.238645,-0.608758,0.383554,0.184396,1.99399,0.71572,0.432273,3176,856
AUGW,20091203,25719,3.7,0.10568,0.770179,0.238573,-0.608783,0.383704,0.184421,1.99414,0.71573,0.432226,3177,857
AUGW,20091208,25757,3.25,0.105668,0.770967,0.237829,-0.608663,0.383343,0.184369,1.99311,0.714019,0.431169,3178,858
AUGW,20091208,25757,4.85,0.105669,0.770961,0.237837,-0.608649,0.383349,0.184372,1.99309,0.714033,0.431137,3179,859
AUGW,20091209,25780,3.25,0.10567,0.770835,0.237954,-0.608691,0.383419,0.184387,1.9933,0.714322,0.431335,3180,860
AUGW,20091211,25804,2.75,0.105671,0.770896,0.237912,-0.608656,0.38335,0.184379,1.99315,0.71415,0.43128,3181,861
AUGW,20091215,25820,3.25,0.10567,0.770919,0.23789,-0.608655,0.383343,0.184386,1.99313,0.714113,0.431228,3182,862
AUGW,20091216,25841,3.25,0.105672,0.770702,0.23809,-0.60873,0.383484,0.184401,1.99349,0.714634,0.431541,3183,863
AUGW,20091216,25841,4.85,0.105673,0.770772,0.238039,-0.608677,0.383408,0.184401,1.99331,0.714443,0.431422,3184,864
AUGW,20110113,26120,3.25,0.105664,0.771054,0.237759,-0.608787,0.383443,0.184376,1.99323,0.713974,0.431173,3185,865
AUGW,20110113,26123,3.25,0.105665,0.77094,0.237857,-0.60879,0.383489,0.184383,1.99339,0.714302,0.43116,3186,866
AUGW,20110118,26129,2.25,0.105671,0.77103,0.237785,-0.608631,0.383327,0.184401,1.99298,0.71387,0.431032,3187,867
AUGW,20110118,26129,3.25,0.10567,0.771292,0.23758,-0.608534,0.383132,0.184406,1.99249,0.71327,0.430629,3188,868
AUGW,20110118,26129,5.45,0.10567,0.771074,0.23772,-0.608601,0.383327,0.184398,1.99293,0.713796,0.430836,3189,869
AUGW,20110125,26186,2.25,0.105672,0.770907,0.237869,-0.608654,0.383419,0.184399,1.9932,0.714162,0.431124,3191,870
AUGW,20110125,26186,3.25,0.105663,0.770997,0.237842,-0.608838,0.383473,0.184388,1.99338,0.714261,0.431152,3192,871
AUGW,20110125,26186,5.45,0.105664,0.771016,0.237783,-0.608792,0.383528,0.184374,1.99335,0.714167,0.43103,3193,872
AUGW,20110127,26205,2.25,0.105672,0.770928,0.23788,-0.608648,0.38337,0.184405,1.99311,0.714089,0.431179,3194,873
AUGW,20110127,26205,3.25,0.10567,0.771179,0.237696,-0.608599,0.383201,0.184408,1.99271,0.713581,0.430826,3195,874
AUGW,20110127,26205,5.45,0.105669,0.771157,0.237682,-0.608622,0.383269,0.184397,1.99283,0.713667,0.430794,3196,875
AUGW,20110127,26207,4.5,0.105671,0.771207,0.237706,-0.60857,0.383118,0.184426,1.99259,0.713517,0.430781,3197,876
AUGW,20110127,26208,4.5,0.105671,0.771029,0.237806,-0.608627,0.383303,0.184418,1.99296,0.713916,0.430974,3198,877
AUGW,20110127,26209,4.5,0.105671,0.771032,0.237804,-0.608632,0.383305,0.184421,1.99297,0.71392,0.430965,3199,878
AUGW,20110127,26212,3.55,0.105661,0.770551,0.238163,-0.608873,0.383531,0.184236,1.99396,0.715181,0.431832,3200,879
AUGW,20110201,26229,2.25,0.105673,0.770918,0.237896,-0.608631,0.383351,0.184407,1.99308,0.714088,0.431191,3202,880
AUGW,20110201,26229,3.25,0.105671,0.771105,0.237765,-0.608599,0.383222,0.184411,1.99279,0.713728,0.430921,3203,881
AUGW,20110201,26229,5.45,0.10567,0.771091,0.237738,-0.608616,0.383292,0.1844,1.9929,0.713786,0.430869,3204,882
AUGW,20110203,26261,2.25,0.105672,0.770908,0.237927,-0.608653,0.383332,0.184403,1.99309,0.714109,0.431305,3205,883
AUGW,20110203,26261,3.25,0.105671,0.771184,0.237739,-0.608596,0.383133,0.184415,1.99263,0.713548,0.43093,3206,884
AUGW,20110203,26261,5.45,0.105669,0.771139,0.237705,-0.608619,0.383264,0.184399,1.99283,0.713678,0.430855,3207,885
AUGW,20110203,26272,4.25,0.105668,0.770539,0.238183,-0.608815,0.38366,0.184386,1.9939,0.715089,0.431683,3208,886
AUGW,20110203,26273,3.25,0.105666,0.770562,0.23815,-0.608854,0.383697,0.184377,1.99397,0.71512,0.431621,3209,887
AUGW,20110215,26308,2.25,0.105671,0.770819,0.237954,-0.608697,0.383464,0.18439,1.99335,0.714347,0.431346,3210,888
AUGW,20110215,26308,3.25,0.105668,0.771115,0.237726,-0.608646,0.38329,0.184393,1.9929,0.713747,0.430922,3211,889
AUGW,20110215,26308,5.45,0.105668,0.771183,0.237673,-0.608623,0.383239,0.184392,1.99278,0.713604,0.430811,3212,890
AUGW,20110217,26328,2.25,0.105672,0.770851,0.237942,-0.608661,0.383402,0.184397,1.99322,0.714235,0.431316,3213,891
AUGW,20110217,26328,3.25,0.10567,0.771189,0.237705,-0.608591,0.383166,0.184408,1.99266,0.713532,0.43087,3214,892
AUGW,20110218,26347,2.25,0.10567,0.770998,0.237839,-0.608649,0.383301,0.184388,1.99299,0.713892,0.431234,3216,893
AUGW,20110218,26347,3.25,0.105668,0.771296,0.237595,-0.608588,0.383144,0.184391,1.99255,0.713275,0.430775,3217,894
AUGW,20110218,26347,5.45,0.105667,0.771114,0.23777,-0.608688,0.383268,0.184395,1.99292,0.713789,0.431043,3218,895
AUGW,20110222,26383,3.25,0.10565,0.770672,0.237963,-0.609025,0.384162,0.184298,1.99444,0.715276,0.431196,3219,896
AUGW,20110224,26404,3.25,0.105655,0.771491,0.237323,-0.608886,0.38381,0.184286,1.99322,0.713482,0.430263,3220,897
AUGW,20110224,26408,2.75,0.10565,0.771141,0.237617,-0.60903,0.384027,0.184254,1.99394,0.714544,0.43049,3222,898
AUGW,20110224,26409,2.75,0.105648,0.771154,0.237496,-0.609096,0.384257,0.184211,1.99424,0.714674,0.430231,3223,899
AUGW,20110224,26410,2.75,0.105647,0.771785,0.237197,-0.609057,0.383773,0.184214,1.99317,0.713411,0.429837,3224,900
AUGW,20110301,26420,2.25,0.10567,0.770883,0.237903,-0.608663,0.383367,0.184367,1.99319,0.714179,0.43129,3225,901
AUGW,20110301,26420,3.25,0.105668,0.771325,0.237586,-0.608592,0.383124,0.184403,1.9925,0.713227,0.430758,3226,902
AUGW,20110301,26421,2.25,0.105666,0.771118,0.237747,-0.608647,0.383181,0.184347,1.99284,0.713727,0.431061,3228,903
AUGW,20110301,26421,3.25,0.105671,0.771046,0.237826,-0.608624,0.383247,0.184409,1.99287,0.713828,0.4311,3229,904
AUGW,20110301,26421,5.45,0.105668,0.77114,0.237721,-0.608667,0.38328,0.184395,1.99289,0.713719,0.430943,3230,905
AUGW,20110303,26445,2.25,0.105667,0.771107,0.237789,-0.608632,0.383132,0.184354,1.99278,0.713734,0.431109,3231,906
AUGW,20110303,26445,3.25,0.105671,0.771106,0.237797,-0.608609,0.383181,0.184407,1.99275,0.713701,0.431043,3232,907
AUGW,20110303,26445,5.45,0.105667,0.771216,0.237682,-0.608625,0.383178,0.184393,1.9927,0.713535,0.430845,3233,908
AUGW,20110303,26460,3.25,0.105655,0.771476,0.237374,-0.608883,0.383751,0.184298,1.99317,0.713486,0.430371,3234,909
AUGW,20110303,26460,5.25,0.105661,0.771416,0.23756,-0.608772,0.383465,0.184359,1.99282,0.713455,0.430594,3235,910
AUGW,20110310,26497,2.25,0.105667,0.771142,0.237782,-0.608614,0.383081,0.184363,1.99268,0.713627,0.431112,3236,911
AUGW,20110310,26497,3.25,0.105669,0.771271,0.237679,-0.608584,0.38307,0.184407,1.99249,0.713343,0.430874,3237,912
AUGW,20110311,26519,2.25,0.105663,0.771435,0.237495,-0.608528,0.382915,0.184331,1.99223,0.712962,0.430652,3239,913
AUGW,20110311,26519,3.25,0.105667,0.771581,0.237431,-0.608489,0.382844,0.184401,1.99194,0.712631,0.43046,3240,914
AUGW,20110311,26519,5.45,0.105662,0.771694,0.237299,-0.608552,0.382886,0.184375,1.99198,0.712517,0.430273,3241,915
AUGW,20110315,26537,2.25,0.105668,0.771125,0.237775,-0.608582,0.383089,0.184358,1.99267,0.713624,0.431069,3242,916
AUGW,20110315,26537,3.25,0.105669,0.771367,0.237578,-0.608509,0.382994,0.1844,1.99227,0.713055,0.430686,3243,917
AUGW,20110315,26537,5.45,0.105665,0.771307,0.237637,-0.608671,0.383137,0.184385,1.99264,0.713422,0.430815,3244,918
AUGW,20110317,26558,2.25,0.105668,0.771133,0.237751,-0.608603,0.383128,0.184362,1.99271,0.713625,0.431056,3245,919
AUGW,20110317,26558,3.25,0.10567,0.771265,0.237662,-0.608561,0.383085,0.184411,1.99248,0.713314,0.430842,3246,920
AUGW,20110317,26558,5.45,0.105665,0.7714,0.237566,-0.608642,0.383076,0.1844,1.99246,0.71318,0.430725,3247,921
AUGW,20110318,26592,2.7,0.105644,0.773556,0.235999,-0.608865,0.382827,0.184266,1.9905,0.709765,0.428027,3251,922
AUGW,20110322,26605,2.25,0.105671,0.770687,0.238051,-0.608702,0.383505,0.18437,1.99352,0.714642,0.431467,3252,923
AUGW,20110322,26605,3.25,0.105671,0.770959,0.2378,-0.608633,0.383412,0.184386,1.99313,0.714008,0.431049,3253,924
AUGW,20110322,26608,3.45,0.105663,0.770516,0.238152,-0.608859,0.383679,0.184318,1.99409,0.715304,0.431566,3255,925
AUGW,20110322,26610,2.75,0.105668,0.770459,0.238296,-0.608823,0.383587,0.184366,1.99394,0.715296,0.43185,3256,926
AUGW,20110324,26627,2.25,0.105671,0.770648,0.238154,-0.608716,0.383433,0.184365,1.99351,0.714762,0.431603,3257,927
AUGW,20110324,26627,3.25,0.10567,0.770891,0.237949,-0.608664,0.383335,0.18438,1.99314,0.714196,0.431284,3258,928
AUGW,20110324,26631,3.25,0.10567,0.770086,0.238749,-0.60885,0.383574,0.184389,1.99424,0.716055,0.432466,3259,929
AUGW,20110329,26650,2.25,0.105668,0.771132,0.237736,-0.608586,0.383136,0.184361,1.99271,0.713611,0.431012,3260,930
AUGW,20110329,26650,3.25,0.105669,0.771381,0.237543,-0.608505,0.383016,0.184404,1.99227,0.713021,0.430633,3261,931
AUGW,20110401,26695,2.25,0.105667,0.770922,0.237859,-0.608651,0.383328,0.184339,1.99315,0.714125,0.431184,3263,932
AUGW,20110401,26695,3.25,0.105673,0.770833,0.237962,-0.608662,0.383414,0.1844,1.99325,0.714288,0.431311,3264,933
AUGW,20110401,26695,5.45,0.105666,0.771262,0.237627,-0.608625,0.383175,0.184383,1.99266,0.713443,0.430767,3265,934
AUGW,20110405,26712,2.25,0.105666,0.771154,0.237729,-0.608627,0.383137,0.184351,1.99274,0.713628,0.431029,3266,935
AUGW,20110405,26712,3.25,0.10567,0.77116,0.237744,-0.608602,0.383164,0.184407,1.99268,0.713578,0.430978,3267,936
AUGW,20110405,26712,5.45,0.105668,0.771089,0.23779,-0.608679,0.383274,0.1844,1.99293,0.713836,0.43105,3268,937
AUGW,20110405,26713,3.25,0.105664,0.770608,0.238197,-0.608813,0.383396,0.184305,1.9937,0.715019,0.431758,3269,938
AUGW,20110405,26713,4.75,0.105662,0.770724,0.238135,-0.608889,0.383401,0.184308,1.99366,0.714869,0.431739,3270,939
AUGW,20110405,26715,3.25,0.105654,0.771518,0.237396,-0.608892,0.383611,0.18421,1.99303,0.713361,0.430644,3271,940
AUGW,20110415,26802,2.25,0.105667,0.771111,0.237748,-0.608628,0.383178,0.184355,1.99281,0.713701,0.431064,3272,941
AUGW,20110415,26802,3.25,0.10567,0.771261,0.237648,-0.608573,0.383115,0.184405,1.99253,0.713332,0.430838,3273,942
AUGW,20110415,26802,5.45,0.105668,0.771311,0.237604,-0.608589,0.38311,0.1844,1.99251,0.713281,0.430749,3274,943
AUGW,20110419,26820,2.25,0.105668,0.771092,0.237775,-0.608626,0.383179,0.184364,1.99282,0.713732,0.431106,3275,944
AUGW,20110419,26820,3.25,0.10567,0.771256,0.237651,-0.608578,0.383126,0.184409,1.99254,0.713345,0.430845,3276,945
AUGW,20110419,26820,5.45,0.105669,0.771272,0.237615,-0.60857,0.383143,0.184406,1.99255,0.713323,0.430752,3277,946
AUGW,20110421,26839,2.25,0.105669,0.771011,0.237854,-0.608616,0.383194,0.18437,1.99288,0.713881,0.431198,3278,947
AUGW,20110421,26839,3.25,0.105671,0.771085,0.237808,-0.608616,0.383209,0.18441,1.9928,0.713738,0.431077,3279,948
AUGW,20110421,26847,2.25,0.105657,0.770342,0.23836,-0.609077,0.383773,0.184261,1.9946,0.715989,0.431992,3281,949
AUGW,20110421,26847,3.75,0.105663,0.770395,0.238374,-0.608938,0.383648,0.184338,1.99417,0.715537,0.432116,3282,950
AUGW,20110421,26847,7.05,0.105665,0.770398,0.238361,-0.608883,0.38362,0.184343,1.99408,0.715461,0.432059,3283,951
AUGW,20110421,26848,5.75,0.105666,0.77035,0.238382,-0.608881,0.383678,0.184352,1.99416,0.715545,0.432075,3284,952
AUGW,20110421,26849,5.75,0.105658,0.770318,0.238298,-0.609025,0.383853,0.184249,1.99462,0.715877,0.431981,3285,953
AUGW,20110428,26860,2.25,0.105669,0.771131,0.237775,-0.608573,0.383079,0.184372,1.99263,0.713582,0.431086,3286,954
AUGW,20110428,26860,3.25,0.105669,0.771436,0.237537,-0.608512,0.382955,0.184411,1.99216,0.712901,0.430668,3287,955
AUGW,20110428,26860,5.45,0.105665,0.7717,0.23728,-0.608488,0.382879,0.184394,1.99187,0.712377,0.430246,3288,956
AUGW,20110429,26878,2.25,0.10567,0.771104,0.237792,-0.608548,0.383075,0.184369,1.99262,0.713608,0.431083,3289,957
AUGW,20110429,26878,3.25,0.105671,0.771279,0.23767,-0.608537,0.383033,0.184411,1.99239,0.713255,0.430846,3290,958
AUGW,20110429,26878,5.45,0.105666,0.771405,0.237538,-0.608572,0.383043,0.184395,1.99236,0.713077,0.430641,3291,959
AUGW,20110503,26901,2.6,0.10565,0.771851,0.237177,-0.608995,0.38363,0.1843,1.9929,0.713171,0.429796,3292,960
AUGW,20110503,26901,4.1,0.105644,0.772643,0.236648,-0.609107,0.383396,0.184275,1.99211,0.711892,0.428977,3293,961
AUGW,20110503,26901,5.15,0.105638,0.773801,0.235891,-0.609169,0.382946,0.184255,1.99074,0.709847,0.427804,3294,962
AUGW,20110503,26902,2.6,0.105651,0.772126,0.237031,-0.608919,0.383389,0.184309,1.99233,0.712521,0.429592,3295,963
AUGW,20110503,26902,5.15,0.10564,0.773715,0.235974,-0.609106,0.382893,0.184268,1.99069,0.709928,0.427892,3296,964
AUGW,20110503,26904,2.25,0.105669,0.770982,0.237865,-0.608625,0.383228,0.184367,1.99295,0.713948,0.431218,3297,965
AUGW,20110503,26904,3.25,0.105672,0.77109,0.237793,-0.608588,0.383198,0.184412,1.99275,0.713693,0.431031,3298,966
AUGW,20110503,26904,5.45,0.105667,0.771115,0.237776,-0.608708,0.383278,0.184399,1.99295,0.713827,0.43104,3299,967
AUGW,20110527,27032,2.25,0.105668,0.771032,0.237858,-0.608599,0.383131,0.184352,1.9928,0.713835,0.431183,3300,968
AUGW,20110527,27032,3.25,0.105672,0.770989,0.237912,-0.60862,0.383214,0.184408,1.99289,0.713944,0.43121,3301,969
AUGW,20110531,27050,2.25,0.105667,0.771055,0.237839,-0.608614,0.383124,0.184343,1.9928,0.713811,0.431171,3302,970
AUGW,20110531,27050,3.25,0.105671,0.771059,0.237854,-0.608597,0.383163,0.184403,1.99276,0.713773,0.431128,3303,971
AUGW,20110531,27050,5.45,0.105669,0.771211,0.237729,-0.608573,0.383078,0.184394,1.99255,0.713473,0.430898,3304,972
AUGW,20110531,27061,2.25,0.105655,0.771112,0.237729,-0.60909,0.383609,0.184352,1.99372,0.71437,0.431174,3305,973
AUGW,20110531,27061,5.25,0.105655,0.771142,0.237738,-0.609066,0.383532,0.184359,1.99359,0.714256,0.431218,3306,974
AUGW,20110601,27066,2.25,0.105666,0.770871,0.237934,-0.608699,0.383343,0.184332,1.99326,0.714302,0.431308,3307,975
AUGW,20110601,27066,3.25,0.105675,0.770773,0.238088,-0.60867,0.383347,0.184414,1.99323,0.714425,0.431497,3308,976
AUGW,20110607,27089,2.25,0.105665,0.771065,0.23781,-0.608638,0.383162,0.18433,1.99287,0.713851,0.4311,3310,977
AUGW,20110607,27089,3.25,0.105668,0.77125,0.237698,-0.608579,0.383061,0.184387,1.99251,0.713386,0.430893,3311,978
AUGW,20110609,27112,2.25,0.105669,0.7708,0.238015,-0.608709,0.383377,0.184358,1.99332,0.714426,0.431451,3312,979
AUGW,20110609,27113,2.25,0.105666,0.770934,0.237899,-0.608692,0.383294,0.184337,1.99314,0.714155,0.431277,3315,980
AUGW,20110609,27113,3.25,0.10567,0.77103,0.237845,-0.608626,0.383241,0.184395,1.99289,0.713863,0.431128,3316,981
AUGW,20110610,27138,2.5,0.105653,0.771965,0.237246,-0.608908,0.383278,0.184328,1.99235,0.71275,0.430019,3318,982
AUGW,20110610,27138,2.75,0.105653,0.771776,0.237429,-0.608951,0.383323,0.184351,1.99259,0.713176,0.430289,3319,983
AUGW,20110610,27138,5.05,0.105625,0.774485,0.235998,-0.609981,0.382594,0.184282,1.99066,0.709828,0.428207,3320,984
AUGW,20110614,27152,2.25,0.105671,0.770908,0.23792,-0.608655,0.383306,0.184381,1.9931,0.714118,0.43132,3321,985
AUGW,20110614,27152,5.45,0.105656,0.772393,0.236708,-0.608432,0.382556,0.184387,1.99098,0.71101,0.429321,3323,986
AUGW,20110705,27199,2.25,0.105675,0.771556,0.23729,-0.608019,0.382614,0.184369,1.99127,0.711978,0.430143,3324,987
AUGW,20110705,27201,4.75,0.10566,0.771075,0.23778,-0.608817,0.383626,0.184308,1.99334,0.714117,0.431078,3325,988
AUGW,20110705,27202,4.25,0.105657,0.771352,0.237479,-0.608843,0.383686,0.184263,1.99319,0.713635,0.430649,3326,989
AUGW,20110707,27217,2.65,0.105646,0.771489,0.237232,-0.609094,0.384047,0.18411,1.99375,0.713799,0.430357,3327,990
AUGW,20110707,27219,2.25,0.105657,0.771487,0.237417,-0.608761,0.383495,0.184238,1.99283,0.71328,0.430542,3328,991
AUGW,20110707,27220,1.9,0.105654,0.770339,0.23821,-0.609113,0.384151,0.184335,1.9949,0.715963,0.431723,3329,992
AUGW,20110707,27220,3.85,0.105659,0.770315,0.238364,-0.608945,0.383886,0.184396,1.99442,0.715701,0.431987,3330,993
AUGW,20110707,27222,3.85,0.10566,0.770271,0.238395,-0.608908,0.383887,0.184404,1.9944,0.715708,0.432045,3331,994
AUGW,20110707,27225,2.25,0.105654,0.770269,0.238301,-0.609068,0.384117,0.184358,1.99485,0.716026,0.43184,3332,995
AUGW,20110707,27225,3.55,0.10566,0.770249,0.238396,-0.60891,0.383921,0.184401,1.99446,0.715785,0.431994,3333,996
AUGW,20110707,27226,2.25,0.10565,0.770248,0.23826,-0.609188,0.384287,0.184329,1.99519,0.716275,0.431769,3334,997
AUGW,20110707,27226,3.65,0.105659,0.770242,0.238392,-0.608924,0.383946,0.184397,1.99451,0.715826,0.431982,3335,998
AUGW,20110708,27238,2.25,0.105657,0.771813,0.237245,-0.608681,0.383212,0.184236,1.99219,0.712558,0.430269,3336,999
AUGW,20110708,27240,3.75,0.105641,0.770705,0.237661,-0.609321,0.384758,0.184118,1.99537,0.71569,0.430878,3337,1000
AUGW,20110708,27240,4.55,0.105648,0.770568,0.237897,-0.609085,0.384403,0.184222,1.99486,0.715546,0.431204,3338,1001
AUGW,20110708,27242,3.1,0.105641,0.770609,0.237781,-0.609331,0.38473,0.184144,1.99543,0.715875,0.43107,3339,1002
AUGW,20110708,27242,4.5,0.105649,0.770536,0.237963,-0.609058,0.38433,0.184243,1.99479,0.715563,0.431299,3340,1003
